Evaluated Windows,Ignored Windows,Accuracy,Precision,Recall,F1-score,AUC-PR,Positive Windows,Direct High Conf,No Rule Mul,Soft Rule Mul,Multi Soft Mul
98377,78,0.48062047023186316,0.33136570184538505,0.809617306868485,0.47026012669383016,0.3224892325839808,68441,True,1.25,0.9,0.75
98377,78,0.48062047023186316,0.33136570184538505,0.809617306868485,0.47026012669383016,0.3224892325839808,68441,True,1.25,0.9,0.8
98377,78,0.48062047023186316,0.33136570184538505,0.809617306868485,0.47026012669383016,0.3224892325839808,68441,True,1.25,0.9,0.85
98377,78,0.4806103052542769,0.3313559322033898,0.8095816078823361,0.47024426657819435,0.3224796588194918,68440,True,1.25,0.9,0.9
98377,78,0.48216554682496926,0.3317632903405673,0.8071540768242182,0.47024323284423325,0.32269530125979,68151,True,1.25,1.0,0.65
98377,78,0.48216554682496926,0.3317632903405673,0.8071540768242182,0.47024323284423325,0.32269530125979,68151,True,1.25,1.0,0.7
98377,78,0.48216554682496926,0.3317632903405673,0.8071540768242182,0.47024323284423325,0.32269530125979,68151,True,1.25,1.0,0.75
98377,78,0.48216554682496926,0.3317632903405673,0.8071540768242182,0.47024323284423325,0.32269530125979,68151,True,1.25,1.0,0.8
98377,78,0.48216554682496926,0.3317632903405673,0.8071540768242182,0.47024323284423325,0.32269530125979,68151,True,1.25,1.0,0.85
98377,78,0.48215538184738305,0.33175348495964785,0.8071183778380694,0.4702273247228635,0.3226857085211279,68150,True,1.25,1.0,0.9
98377,78,0.47658497413013207,0.3298550724637681,0.8125089247465372,0.469220302642972,0.321396652532578,69000,True,1.2,0.85,0.65
98377,78,0.47658497413013207,0.3298550724637681,0.8125089247465372,0.469220302642972,0.321396652532578,69000,True,1.2,0.85,0.7
98377,78,0.47658497413013207,0.3298550724637681,0.8125089247465372,0.469220302642972,0.321396652532578,69000,True,1.2,0.85,0.75
98377,78,0.47658497413013207,0.3298550724637681,0.8125089247465372,0.469220302642972,0.321396652532578,69000,True,1.2,0.85,0.8
98377,78,0.47658497413013207,0.3298550724637681,0.8125089247465372,0.469220302642972,0.321396652532578,69000,True,1.2,0.85,0.85
98377,78,0.4765748091525458,0.3298453600776823,0.8124732257603884,0.46920452319840017,0.32138715096484827,68999,True,1.2,0.85,0.9
98377,78,0.477987741037031,0.33015106091917223,0.8098671997715264,0.4690776006451213,0.32151718583243993,68714,True,1.2,0.95,0.65
98377,78,0.477987741037031,0.33015106091917223,0.8098671997715264,0.4690776006451213,0.32151718583243993,68714,True,1.2,0.95,0.7
98377,78,0.477987741037031,0.33015106091917223,0.8098671997715264,0.4690776006451213,0.32151718583243993,68714,True,1.2,0.95,0.75
98377,78,0.477987741037031,0.33015106091917223,0.8098671997715264,0.4690776006451213,0.32151718583243993,68714,True,1.2,0.95,0.8
98377,78,0.477987741037031,0.33015106091917223,0.8098671997715264,0.4690776006451213,0.32151718583243993,68714,True,1.2,0.95,0.85
98377,78,0.4779775760594448,0.330141312415409,0.8098315007853777,0.4690617730679762,0.32150767010644243,68713,True,1.2,0.95,0.9
98377,78,0.47704239812151217,0.32989271663545433,0.8112237612451806,0.46904381031012954,0.3213692118723586,68883,True,1.2,0.9,0.65
98377,78,0.47704239812151217,0.32989271663545433,0.8112237612451806,0.46904381031012954,0.3213692118723586,68883,True,1.2,0.9,0.7
98377,78,0.47704239812151217,0.32989271663545433,0.8112237612451806,0.46904381031012954,0.3213692118723586,68883,True,1.2,0.9,0.75
98377,78,0.47704239812151217,0.32989271663545433,0.8112237612451806,0.46904381031012954,0.3213692118723586,68883,True,1.2,0.9,0.8
98377,78,0.47704239812151217,0.32989271663545433,0.8112237612451806,0.46904381031012954,0.3213692118723586,68883,True,1.2,0.9,0.85
