Evaluated Windows,Ignored Windows,Accuracy,Precision,Recall,F1-score,AUC-PR,Positive Windows,Direct High Conf,No Rule Mul,Soft Rule Mul,Multi Soft Mul
98455,0,0.7653242598141283,0.6242016806722689,0.6539988474098739,0.6387529511093044,0.5179930626016307,32725,True,1.3,0.85,0.7
98455,0,0.7653242598141283,0.6242016806722689,0.6539988474098739,0.6387529511093044,0.5179930626016307,32725,True,1.3,0.85,0.75
98455,0,0.7652836321161952,0.6241557409614621,0.6538707818403022,0.6386678133062309,0.5179237129211781,32721,True,1.3,0.85,0.8
98455,0,0.765273475191712,0.6241442542787287,0.6538387654479093,0.6386465271914188,0.517906376192087,32720,True,1.3,0.85,0.85
98455,0,0.7652430044182621,0.6241097900174222,0.6537427162707307,0.6385826648527779,0.5178543676636718,32717,True,1.3,0.85,0.9
98455,0,0.7646132751002996,0.632903459876645,0.6143625536274573,0.6234951992591751,0.5111723412104131,30319,True,1.4,1.0,0.65
98455,0,0.7646031181758164,0.632891351672274,0.6143305372350644,0.6234728359760853,0.511154796409682,30318,True,1.4,1.0,0.7
98455,0,0.7646031181758164,0.632891351672274,0.6143305372350644,0.6234728359760853,0.511154796409682,30318,True,1.4,1.0,0.75
98455,0,0.7645624904778833,0.6328429108662664,0.6142024716654927,0.6233833755767856,0.5110846200534068,30314,True,1.4,1.0,0.8
98455,0,0.7645523335534,0.6328307986672385,0.6141704552730999,0.6233610086600484,0.5110670766761414,30313,True,1.4,1.0,0.85
98455,0,0.764399979686151,0.6324217462932454,0.6145226355894218,0.6233437256430242,0.5109268491147181,30350,True,1.4,0.95,0.65
98455,0,0.7643898227616678,0.6324096345843355,0.6144906191970289,0.6233213711576246,0.5109093156449066,30349,True,1.4,0.95,0.7
98455,0,0.7643898227616678,0.6324096345843355,0.6144906191970289,0.6233213711576246,0.5109093156449066,30349,True,1.4,0.95,0.75
98455,0,0.7645218627799503,0.6327944572748267,0.6140744060959211,0.6232939035486806,0.511014448253124,30310,True,1.4,1.0,0.9
98455,0,0.7643491950637347,0.632361179766024,0.6143625536274573,0.6232319459556017,0.5108391846168707,30345,True,1.4,0.95,0.8
98455,0,0.7643390381392514,0.6323490640653836,0.6143305372350644,0.623209587839813,0.5108216525728051,30344,True,1.4,0.95,0.85
98455,0,0.7641562134985527,0.6318699401039952,0.6147147339437792,0.6231742940603701,0.5106481913497278,30386,True,1.4,0.9,0.65
98455,0,0.7641460565740694,0.6318578245844989,0.6146827175513863,0.6231519498855872,0.5106306708778189,30385,True,1.4,0.9,0.7
98455,0,0.7641460565740694,0.6318578245844989,0.6146827175513863,0.6231519498855872,0.5106306708778189,30385,True,1.4,0.9,0.75
98455,0,0.7643085673658017,0.632312712171649,0.6142344880578856,0.623142509135201,0.5107690581521236,30341,True,1.4,0.95,0.9
98455,0,0.7641054288761363,0.6318093545307922,0.6145546519818147,0.6230625659336201,0.510560591846571,30381,True,1.4,0.9,0.8
98455,0,0.764095271951653,0.6317972350230415,0.6145226355894218,0.6230402181322426,0.510543072802997,30380,True,1.4,0.9,0.85
98455,0,0.7640648011782032,0.6317608717121507,0.614426586412243,0.62297317037542,0.5104905173868978,30377,True,1.4,0.9,0.9
98455,0,0.7638108780661216,0.6310947562097516,0.6149708650829224,0.6229284903518729,0.5102520620113695,30436,True,1.4,0.85,0.65
98455,0,0.7638007211416383,0.6310826351240348,0.6149388486905295,0.6229061603074478,0.5102345598320053,30435,True,1.4,0.85,0.7
98455,0,0.7638007211416383,0.6310826351240348,0.6149388486905295,0.6229061603074478,0.5102345598320053,30435,True,1.4,0.85,0.75
98455,0,0.7637600934437052,0.6310341428148927,0.6148107831209579,0.6228168328873753,0.5101645539782654,30431,True,1.4,0.85,0.8
98455,0,0.763749936519222,0.6310220177456457,0.614778766728565,0.6227944992215879,0.5101470532309009,30430,True,1.4,0.85,0.85
98455,0,0.7637194657457722,0.6309856377559404,0.6146827175513863,0.6227274938778158,0.510094552707828,30427,True,1.4,0.85,0.9
